year,month,Cst_Cnt,Btl_Cnt,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1
1999,10,29305.5,727484.0757575758,0.0,17.572424242424244,33.53015151515151,5.71969696969697,24.24060606060606,104.73333333333338,249.3924348484848,,7.0,2.0,,3.0,,,,,,0.6556060606060606,,0.17181818181818187,,0.3180303030303029,,3.0484848484848484,,0.024242424242424242,,0.3954545454545455,,,9.0,6.831875,1.0625,9.0,7.00625,1.0,9.0,0.08437500000000002,2.0,9.0,6.9137499999999985,1.0625,9.0,0.92,0.0,17.572424242424244,17.572424242424244,33.53015151515151,24.24060606060606,366.71969696969694,0.0,5.71969696969697,104.73333333333338,3.0484848484848484,0.3180303030303029,0.3954545454545455,0.024242424242424242,,0.6556060606060606,0.17181818181818187,0.0,,,,,,,
2000,01,29371.5,729463.2272727273,0.0,14.353484848484845,33.490454545454554,5.947424242424242,24.9419696969697,102.2181818181818,259.1474848484849,,7.0,2.0,,3.0,6.0,,,,,0.6761538461538462,9.0,0.19353846153846158,9.0,0.388030303030303,,3.9757575757575756,,0.05000000000000001,,1.3015151515151515,,,9.0,6.89,1.1333333333333333,9.0,6.752000000000001,1.1333333333333333,9.0,0.09866666666666671,2.0,9.0,6.813999999999999,1.1333333333333333,9.0,0.9600000000000004,0.0,14.353484848484845,14.353484848484845,33.490454545454554,24.9419696969697,299.8742424242424,0.0,5.947424242424242,102.2181818181818,3.9757575757575756,0.388030303030303,1.3015151515151515,0.05000000000000001,,0.6761538461538462,0.19353846153846158,0.0,,,,,,,
2000,04,29437.5,731418.4545454546,0.0,14.75560606060606,33.470757575757574,6.024062500000001,24.83909090909091,104.41718750000001,262.51399843749994,,7.0,2.0,,3.0,,,9.0,,9.0,1.123030303030303,,0.2978787878787878,,0.39075757575757586,,3.3303030303030297,,0.03803030303030303,,1.3499999999999999,,,9.0,17.218,1.0666666666666667,9.0,16.552666666666667,1.0666666666666667,9.0,0.17066666666666663,2.0,9.0,16.86866666666667,1.0666666666666667,9.0,0.9600000000000004,0.0,14.75560606060606,14.75560606060606,33.470757575757574,24.83909090909091,309.6727272727271,0.0,6.024062500000001,104.41718750000001,3.3303030303030297,0.39075757575757586,1.3499999999999999,0.03803030303030303,,1.123030303030303,0.2978787878787878,0.0,,,,,,,
2000,07,29503.5,733360.1212121212,0.0,17.43090909090909,33.52272727272728,5.722121212121212,24.269090909090913,104.57272727272728,249.49379393939395,,7.0,2.0,,3.0,,,,,,0.519076923076923,9.0,0.1323076923076923,9.0,0.33030303030303027,,3.113636363636364,,0.021969696969696976,,0.7924242424242426,,,9.0,16.110714285714288,1.0714285714285714,9.0,15.52142857142857,1.0,9.0,0.18071428571428574,2.0,9.0,15.82142857142857,1.0,9.0,0.9499999999999998,0.0,17.43090909090909,17.43090909090909,33.52272727272728,24.269090909090913,364.030303030303,0.0,5.722121212121212,104.57272727272728,3.113636363636364,0.33030303030303027,0.7924242424242426,0.021969696969696976,,0.519076923076923,0.1323076923076923,0.0,,,,,,,
2000,10,29569.5,735287.8636363636,0.0,17.595606060606055,33.52227272727271,5.648181818181817,24.230606060606053,103.47272727272724,246.27738181818182,,7.0,2.0,,3.0,,,,,,0.506212121212121,,0.13272727272727275,,0.27409090909090905,,2.507575757575758,,0.0053030303030303025,,0.17121212121212118,,,9.0,9.395294117647058,1.0588235294117647,9.0,10.133529411764707,1.0588235294117647,9.0,0.1735294117647059,2.0,9.0,9.758823529411764,1.0588235294117647,9.0,0.9399999999999996,0.0,17.595606060606055,17.595606060606055,33.52227272727271,24.230606060606053,367.63636363636357,0.0,5.648181818181817,103.47272727272724,2.507575757575758,0.27409090909090905,0.17121212121212118,0.0053030303030303025,,0.506212121212121,0.13272727272727275,0.0,,,,,,,
2001,01,29635.5,737218.1666666666,0.0,14.541060606060606,33.457424242424246,5.8512698412698425,24.87363636363637,100.92063492063488,254.97522698412695,,7.0,2.0,,3.0,6.0,,9.0,,9.0,0.8307812500000001,9.0,0.23984375,9.0,0.36415384615384616,9.0,3.8323076923076917,9.0,0.0449230769230769,9.0,0.8123076923076925,9.0,,9.0,6.18125,1.3125,9.0,6.165625,1.3125,9.0,0.08375000000000002,2.0,9.0,6.178750000000001,1.25,9.0,0.9600000000000004,0.0,14.541060606060606,14.541060606060606,33.457424242424246,24.87363636363637,306.3833333333333,0.0,5.8512698412698425,100.92063492063488,3.8323076923076917,0.36415384615384616,0.8123076923076925,0.0449230769230769,,0.8307812500000001,0.23984375,0.0,,,,,,,
2001,04,29701.5,739153.4393939395,0.0,13.684090909090903,33.47227272727274,6.181718750000001,25.062575757575747,104.83437500000002,269.3252749999999,,7.0,2.0,,3.0,6.0,,9.0,,9.0,2.394307692307693,9.0,0.5361538461538461,9.0,0.3996923076923077,9.0,4.023076923076923,9.0,0.04369230769230769,9.0,1.616923076923077,9.0,,9.0,24.129999999999995,1.1538461538461537,9.0,23.957142857142856,1.1428571428571428,9.0,0.22714285714285715,1.9285714285714286,9.0,23.63214285714286,1.1428571428571428,9.0,0.9299999999999998,0.0,13.684090909090903,13.684090909090903,33.47227272727274,25.062575757575747,288.45,0.0,6.181718750000001,104.83437500000002,4.023076923076923,0.3996923076923077,1.616923076923077,0.04369230769230769,,2.394307692307693,0.5361538461538461,0.0,,,,,,,
2001,07,29767.5,741109.1060606061,0.0,17.36060606060606,33.555,5.887121212121212,24.308636363636367,107.38787878787875,256.6764712121212,17.25,6.757575757575758,2.0,,3.0,,,,,,1.7859090909090918,,0.1078787878787879,,0.2756060606060607,,2.3363636363636373,,0.004545454545454546,,0.09999999999999998,,,9.0,42.31249999999999,1.0,9.0,39.368750000000006,1.0,9.0,0.27749999999999997,1.9375,9.0,40.83124999999999,1.0,9.0,0.92,0.0,17.36060606060606,17.36060606060606,33.555,24.308636363636367,360.24393939393934,0.0,5.887121212121212,107.38787878787875,2.3363636363636373,0.2756060606060607,0.09999999999999998,0.004545454545454546,,1.7859090909090918,0.1078787878787879,0.0,217.25,,,,,,
2001,10,29833.5,743082.2424242424,0.0,17.418939393939397,33.52772727272727,5.664848484848485,24.278636363636366,103.4742424242424,246.9939621212121,,7.0,2.0,,3.0,6.0,,,,,0.3971212121212121,,0.09333333333333332,,0.3146969696969696,,2.210606060606061,,0.0072727272727272745,,0.15909090909090895,,,9.0,10.392857142857142,1.0,9.0,10.914285714285713,1.0,9.0,0.10357142857142858,2.0,9.0,10.65,1.0,9.0,0.9700000000000001,0.0,17.418939393939397,17.418939393939397,33.52772727272727,24.278636363636366,363.04545454545456,0.0,5.664848484848485,103.4742424242424,2.210606060606061,0.3146969696969696,0.15909090909090895,0.0072727272727272745,,0.3971212121212121,0.09333333333333332,0.0,,,,,,,
2002,01,29899.5,745026.4545454546,0.0,13.639696969696972,33.4351515151515,5.920000000000001,25.044545454545453,100.23939393939389,257.92745606060606,,7.0,2.0,,3.0,6.0,,,,,0.9892424242424241,,0.1904545454545455,,0.48909090909090913,,4.106060606060606,,0.07787878787878788,,2.083333333333333,,,9.0,14.836666666666666,1.2666666666666666,9.0,15.100588235294117,1.2352941176470589,9.0,0.07764705882352943,2.0,9.0,15.32470588235294,1.2352941176470589,9.0,0.9600000000000004,0.0,13.639696969696972,13.639696969696972,33.4351515151515,25.044545454545453,290.1257575757576,0.0,5.920000000000001,100.23939393939389,4.106060606060606,0.48909090909090913,2.083333333333333,0.07787878787878788,,0.9892424242424241,0.1904545454545455,0.0,,,,,,,
2002,04,29966.0,746944.1940298508,0.0,13.835820895522394,33.392537313432825,6.163181818181819,24.974029850746277,104.74393939393939,268.539137878788,,7.0,2.0,,3.0,,,9.0,,9.0,0.9234848484848486,9.0,0.1290909090909091,9.0,0.44089552238805974,,3.0686567164179106,,0.04388059701492538,,1.3074626865671644,,,9.0,8.884666666666668,1.0666666666666667,9.0,8.286,1.0666666666666667,9.0,0.1546666666666667,2.0,9.0,8.592,1.0666666666666667,9.0,0.9399999999999996,0.0,13.835820895522394,13.835820895522394,33.392537313432825,24.974029850746277,296.79701492537316,0.0,6.163181818181819,104.74393939393939,3.0686567164179106,0.44089552238805974,1.3074626865671644,0.04388059701492538,,0.9234848484848486,0.1290909090909091,0.0,,,,,,,
2002,07,30032.5,748903.0303030303,0.0,16.416969696969694,33.40045454545455,5.936000000000001,24.412575757575766,106.2569230769231,258.7811184615384,,7.0,1.9848484848484849,,3.0,6.0,,9.0,,9.0,0.5335937500000002,9.0,0.14390624999999999,9.0,0.40151515151515144,,2.9833333333333347,,0.03363636363636364,,0.8363636363636363,,,9.0,17.71333333333333,1.0,9.0,17.81866666666667,1.0666666666666667,9.0,0.2026666666666667,2.0,9.0,17.766666666666666,1.0,9.0,0.9499999999999997,0.0,16.416969696969694,16.416969696969694,33.40045454545455,24.412575757575766,350.3439393939394,0.0,5.936000000000001,106.2569230769231,2.9833333333333347,0.40151515151515144,0.8363636363636363,0.03363636363636364,,0.5335937500000002,0.14390624999999999,0.0,,,,,,,
2002,11,30098.492537313432,750884.8805970149,0.0,16.58820895522388,33.28343283582088,5.813384615384618,24.284090909090914,104.36307692307692,253.4682015384615,19.5,6.567164179104478,2.0,,2.970149253731343,,,9.0,9.0,9.0,0.3932307692307691,9.0,0.11923076923076921,9.0,0.3822727272727273,9.0,1.4969696969696966,9.0,0.00676923076923077,9.0,0.30757575757575756,9.0,,9.0,3.362142857142857,1.2857142857142858,9.0,3.3299999999999996,1.2857142857142858,9.0,0.0985714285714286,2.0,9.0,3.35,1.2857142857142858,9.0,0.9399999999999996,0.0,16.58820895522388,16.58820895522388,33.28343283582088,24.288208955223883,362.1910447761194,0.0,5.813384615384618,104.36307692307692,1.4969696969696966,0.3822727272727273,0.30757575757575756,0.00676923076923077,,0.3932307692307691,0.11923076923076921,0.0,219.5,,,,,,
2003,02,30164.5,752827.4696969697,0.0,15.249848484848487,33.170151515151495,5.892307692307693,24.50454545454545,102.92615384615384,256.8543107692308,,7.0,2.0,,3.0,,,9.0,,9.0,0.3587878787878788,,0.09742424242424241,,0.3986363636363637,,1.6045454545454547,,0.010454545454545454,,0.1848484848484848,,,9.0,3.9692857142857148,1.1428571428571428,9.0,3.915714285714286,1.0714285714285714,9.0,0.07142857142857142,2.0,9.0,3.9564285714285714,1.1428571428571428,9.0,0.9399999999999996,0.0,15.249848484848487,15.249848484848487,33.170151515151495,24.50454545454545,341.52272727272714,0.0,5.892307692307693,102.92615384615384,1.6045454545454547,0.3986363636363637,0.1848484848484848,0.010454545454545454,,0.3587878787878788,0.09742424242424241,0.0,,,,,,,
2003,04,30255.5,755259.448275862,0.0,14.606293103448277,33.14267241379309,6.226354166666667,24.61896551724138,107.1875,271.3742645833334,,7.0,2.0,,3.0,,,9.0,,9.0,2.319157894736843,9.0,0.42789473684210527,9.0,0.4362886597938143,9.0,2.295876288659793,9.0,0.03319587628865979,9.0,0.9701030927835049,9.0,,9.0,23.05461538461539,1.0769230769230769,9.0,22.715384615384615,1.2307692307692308,9.0,0.26999999999999996,2.0,9.0,22.891538461538463,1.0769230769230769,9.0,0.9399999999999996,0.0,14.606293103448277,14.606293103448277,33.14267241379309,24.61896551724138,330.631896551724,0.0,6.226354166666667,107.1875,2.295876288659793,0.4362886597938143,0.9701030927835049,0.03319587628865979,,2.319157894736843,0.42789473684210527,0.0,,,,,,,
2003,07,30344.5,757639.7903225806,0.0,18.060000000000006,33.20467741935485,5.945483870967743,23.869677419354847,109.82258064516127,259.33348548387096,,7.0,2.0,,3.0,6.0,,,,,0.8964516129032257,,0.24080645161290318,,0.3083870967741937,,1.4048387096774198,,0.014516129032258067,,0.2693548387096774,,,9.0,38.65833333333334,1.0,9.0,43.05833333333334,1.0,9.0,0.4725000000000001,1.8333333333333333,9.0,40.86666666666667,1.0,9.0,0.9399999999999996,0.0,18.060000000000006,18.060000000000006,33.20467741935485,23.869677419354847,402.0725806451613,0.0,5.945483870967743,109.82258064516127,1.4048387096774198,0.3083870967741937,0.2693548387096774,0.014516129032258067,,0.8964516129032257,0.24080645161290318,0.0,,,,,,,
2003,10,30408.5,759495.3333333334,0.0,17.869848484848486,33.11151515151514,5.685757575757578,23.84621212121212,104.57272727272728,248.0109984848485,,7.0,2.0,,3.0,,,,,,1.4903076923076917,9.0,0.20815384615384605,9.0,0.34515151515151515,,1.6575757575757581,,0.011515151515151518,,0.2893939393939393,,,9.0,48.92000000000001,1.0,9.0,55.05333333333332,1.0,9.0,0.3053333333333333,1.9333333333333333,9.0,52.0,1.0,9.0,0.8900000000000002,0.0,17.869848484848486,17.869848484848486,33.11151515151514,23.84621212121212,404.2787878787879,0.0,5.685757575757578,104.57272727272728,1.6575757575757581,0.34515151515151515,0.2893939393939393,0.011515151515151518,,1.4903076923076917,0.20815384615384605,0.0,,,,,,,
2004,01,30475.0,761413.4029850747,0.0,14.801641791044776,33.032985074626865,5.881044776119403,24.49313432835821,101.69104477611943,256.36643432835825,,7.0,2.0,,3.0,6.0,,,,,0.7571641791044778,,0.2150746268656716,,0.3750746268656716,,1.6238805970149257,,0.027164179104477614,,0.3611940298507462,,,9.0,10.234666666666666,1.0666666666666667,9.0,10.783333333333331,1.0666666666666667,9.0,0.10533333333333335,2.0,9.0,10.508666666666665,1.0666666666666667,9.0,0.92,0.0,14.801641791044776,14.801641791044776,33.032985074626865,24.49313432835821,342.6462686567164,0.0,5.881044776119403,101.69104477611943,1.6238805970149257,0.3750746268656716,0.3611940298507462,0.027164179104477614,,0.7571641791044778,0.2150746268656716,0.0,,,,,,,
2004,04,30541.5,763329.1060606061,0.0,14.580909090909092,33.10909090909092,6.006212121212119,24.596363636363634,103.50606060606059,261.79830606060614,,7.0,2.0,,3.0,,,,,,1.519090909090909,,0.3240909090909091,,0.38500000000000006,,2.421212121212122,,0.036363636363636376,,1.2181818181818183,,,9.0,22.52933333333333,1.1333333333333333,9.0,23.733999999999998,1.1333333333333333,9.0,0.18733333333333338,2.0,9.0,23.148000000000003,1.1333333333333333,9.0,0.9499999999999997,0.0,14.580909090909092,14.580909090909092,33.10909090909092,24.596363636363634,332.78181818181815,0.0,6.006212121212119,103.50606060606059,2.421212121212122,0.38500000000000006,1.2181818181818183,0.036363636363636376,,1.519090909090909,0.3240909090909091,0.0,,,,,,,
2004,07,30611.5,765201.5,0.0,17.902162162162156,33.27000000000001,5.837972972972973,23.95567567567568,107.47702702702705,254.62102837837838,,7.0,2.0,,3.0,,,,,,1.4,,0.16121621621621615,,0.30243243243243234,,1.8756756756756754,,0.03797297297297295,,0.9364864864864862,,,9.0,8.799999999999999,1.0,9.0,8.642857142857142,1.0,9.0,0.20285714285714287,2.0,9.0,8.714285714285714,1.0,9.0,0.92,0.0,17.902162162162156,17.902162162162156,33.27000000000001,23.95567567567568,393.8918918918918,0.0,5.837972972972973,107.47702702702705,1.8756756756756754,0.30243243243243234,0.9364864864864862,0.03797297297297295,,1.4,0.16121621621621615,0.0,,,,,,,
2004,11,30685.5,767157.7972972973,0.0,17.20972972972973,33.162702702702695,5.650714285714285,24.04959459459459,102.60571428571427,246.4343842857142,,7.0,2.0135135135135136,,3.0,,,9.0,,9.0,0.7125675675675676,,0.2066216216216217,,0.2936486486486486,,1.2702702702702706,,0.012837837837837844,,0.24189189189189197,,,9.0,3.29,1.25,9.0,3.0137500000000004,1.4375,9.0,0.07312500000000001,2.0,9.0,3.1375,1.375,9.0,0.9387499999999996,0.0,17.20972972972973,17.20972972972973,33.162702702702695,24.04959459459459,384.9040540540541,0.0,5.650714285714285,102.60571428571427,1.2702702702702706,0.2936486486486486,0.24189189189189197,0.012837837837837844,,0.7125675675675676,0.2066216216216217,0.0,,,,,,,
2005,01,30760.0,769136.1466666666,0.0,14.767466666666662,32.93762666666668,5.832676056338028,24.430400000000006,100.83521126760563,254.26065915492953,,7.0,2.0,,3.0,6.0,,9.0,,9.0,0.750405405405405,9.0,0.24837837837837842,9.0,0.3493243243243241,9.0,3.0675675675675667,9.0,0.04945945945945943,9.0,0.6837837837837838,9.0,,9.0,6.857333333333332,1.2,9.0,6.782000000000001,1.0666666666666667,9.0,0.10466666666666669,2.0,9.0,6.8180000000000005,1.1333333333333333,9.0,0.8599999999999999,0.0,14.767466666666662,14.767466666666662,32.93762666666668,24.430400000000006,349.0346666666667,0.0,5.832676056338028,100.83521126760563,3.0675675675675667,0.3493243243243241,0.6837837837837838,0.04945945945945943,,0.750405405405405,0.24837837837837842,0.0,,,,,,,
2005,04,30835.0,771128.7333333333,0.0,14.892373333333332,33.20002666666666,6.317972972972973,24.602680000000007,109.60945945945947,275.38298648648646,,7.0,2.013333333333333,,3.0,6.0,,9.0,,9.0,1.6905555555555554,9.0,0.39788732394366194,9.0,0.337808219178082,9.0,1.7863013698630141,9.0,0.020821917808219185,9.0,0.6780821917808222,9.0,,9.0,14.376000000000001,1.3333333333333333,9.0,14.862666666666666,1.2666666666666666,9.0,0.25266666666666665,2.0,9.0,14.610000000000003,1.3333333333333333,9.0,0.92,0.0,14.892373333333332,14.892266666666668,33.20002666666666,24.602680000000007,332.6106666666666,0.0,6.317972972972973,109.60945945945947,1.7863013698630141,0.337808219178082,0.6780821917808222,0.020821917808219185,,1.6905555555555554,0.39788732394366194,0.0,,,,,,,
2005,07,30910.0,773172.08,0.0,17.012400000000003,33.37708,6.164399999999999,24.25201333333334,111.69866666666671,268.7815213333333,,7.0,2.0,,3.0,6.0,,,,,2.6528000000000005,,0.3937333333333333,,0.31386666666666674,,2.7586666666666666,,0.041333333333333305,,1.0279999999999996,,,9.0,20.2,1.0,9.0,19.3,1.0,9.0,0.366,1.8666666666666667,9.0,19.74,1.0,9.0,0.9800000000000003,0.0,17.012400000000003,17.012400000000003,33.37708,24.25201333333334,366.0439999999999,0.0,6.164399999999999,111.69866666666671,2.7586666666666666,0.31386666666666674,1.0279999999999996,0.041333333333333305,,2.6528000000000005,0.3937333333333333,0.0,,,,,,,
2005,11,30983.5,775150.0277777778,0.0,16.675138888888895,33.29463888888889,5.8771830985915505,24.27595833333334,105.65211267605632,256.25107323943655,,7.0,2.0,,3.0,,,9.0,,9.0,1.6455555555555554,,0.20277777777777778,,0.2691666666666666,,2.2083333333333335,,0.022777777777777786,,0.21944444444444441,,,9.0,12.82142857142857,1.0714285714285714,9.0,12.377857142857142,1.0714285714285714,9.0,0.19285714285714284,2.0,9.0,12.606428571428571,1.0714285714285714,9.0,0.9399999999999996,0.0,16.675138888888895,16.675138888888895,33.29463888888889,24.27595833333334,363.74583333333345,0.0,5.8771830985915505,105.65211267605632,2.2083333333333335,0.2691666666666666,0.21944444444444441,0.022777777777777786,,1.6455555555555554,0.20277777777777778,0.0,,,,,,,
2006,02,31055.5,777084.1666666666,0.0,14.471944444444444,33.29305555555557,5.995555555555556,24.761666666666674,103.19444444444443,261.2913277777777,,7.0,2.0,,3.0,,,,,,1.2287500000000005,,0.1706944444444443,,0.38777777777777767,,3.3736111111111127,,0.042222222222222196,,1.2680555555555553,,,9.0,10.897333333333334,1.1333333333333333,9.0,10.978666666666665,1.1333333333333333,9.0,0.14866666666666667,2.0,9.0,10.927999999999997,1.1333333333333333,9.0,0.9399999999999996,0.0,14.471944444444444,14.471944444444444,33.29305555555557,24.761666666666674,316.98194444444437,0.0,5.995555555555556,103.19444444444443,3.3736111111111127,0.38777777777777767,1.2680555555555553,0.042222222222222196,,1.2287500000000005,0.1706944444444443,0.0,,,,,,,
2006,04,31129.5,779147.0263157894,0.0,14.582763157894743,33.18592105263157,6.2018421052631565,24.659342105263164,106.88552631578945,270.30702236842114,,7.0,2.0,,3.0,,,,,,1.301315789473684,,0.11907894736842099,,0.31934210526315776,,2.9118421052631573,,0.03276315789473685,,0.717105263157895,,,9.0,9.8475,1.1875,9.0,10.858125,1.125,9.0,0.21375000000000002,2.0,9.0,10.34625,1.125,9.0,,0.0,14.582763157894743,14.582763157894743,33.18592105263157,24.659342105263164,326.7578947368421,0.0,6.2018421052631565,106.88552631578945,2.9118421052631573,0.31934210526315776,0.717105263157895,0.03276315789473685,,1.301315789473684,0.11907894736842099,0.0,,,,,,,
2006,07,31204.5,781141.8783783783,0.0,18.236216216216214,33.387297297297295,5.813648648648649,23.95891891891892,107.80270270270269,253.560177027027,,7.0,2.0,,3.0,6.0,,,,,1.2571621621621625,,0.18499999999999991,,0.25891891891891883,,3.127027027027026,,0.019729729729729736,,0.5351351351351353,,,9.0,19.362500000000004,1.0,9.0,20.293125,1.0625,9.0,0.30687500000000006,2.0,9.0,19.843750000000004,1.0625,9.0,,0.0,18.236216216216214,18.236216216216214,33.387297297297295,23.95891891891892,393.53783783783786,0.0,5.813648648648649,107.80270270270269,3.127027027027026,0.25891891891891883,0.5351351351351353,0.019729729729729736,,1.2571621621621625,0.18499999999999991,0.0,,,,,,,
2006,10,31279.0,783235.2,0.0,17.758133333333333,33.38386666666667,5.6412,24.08786666666666,103.65333333333332,246.0092813333334,,7.0,2.0,,3.0,,,,,,0.7329166666666668,9.0,0.11027777777777772,9.0,0.27432432432432424,9.0,1.925675675675675,9.0,0.007432432432432433,9.0,0.09729729729729729,9.0,,9.0,5.826666666666666,1.0666666666666667,9.0,5.553333333333332,1.0,9.0,0.128,2.0,9.0,5.687333333333332,1.0666666666666667,9.0,,0.0,17.758133333333333,17.758133333333333,33.38386666666667,24.08786666666666,381.20933333333335,0.0,5.6412,103.65333333333332,1.925675675675675,0.27432432432432424,0.09729729729729729,0.007432432432432433,,0.7329166666666668,0.11027777777777772,0.0,,,,,,,
2007,01,31358.5,785344.8452380953,0.0,13.798690476190476,33.46142857142857,5.940833333333334,25.03357142857143,100.92261904761905,258.8372880952381,,7.0,2.0,,3.0,,,,,,1.196265060240964,9.0,0.27722891566265057,9.0,0.3991666666666666,,2.853571428571427,,0.0847619047619047,,1.3928571428571423,,,9.0,5.208124999999999,1.1875,9.0,5.235,1.1875,9.0,0.07250000000000001,2.0,9.0,5.220624999999999,1.1875,9.0,,0.0,13.798690476190476,13.798690476190476,33.46142857142857,25.03357142857143,291.0845238095238,0.0,5.940833333333334,100.92261904761905,2.853571428571427,0.3991666666666666,1.3928571428571423,0.0847619047619047,,1.196265060240964,0.27722891566265057,0.0,,,,,,,
2007,04,31440.0,787533.3924050633,0.0,13.733037974683539,33.44935897435898,5.971538461538462,25.02923076923077,101.46923076923079,260.1801166666665,21.0,6.949367088607595,2.0,,3.0,6.75,,7.0,9.0,9.0,0.8627027027027029,9.0,0.20783783783783777,9.0,0.4453571428571427,9.0,5.552631578947368,9.0,0.08086956521739126,9.0,3.219736842105263,9.0,,9.0,10.930769230769231,1.0,9.0,10.899999999999999,1.0,9.0,0.09769230769230769,2.0,9.0,10.915384615384612,1.0,9.0,,0.0,13.733037974683539,13.76166666666666,33.44935897435898,25.02923076923077,291.5858974358974,0.0,5.971538461538462,101.46923076923079,5.552631578947368,0.4453571428571427,3.219736842105263,0.08086956521739126,,0.8627027027027029,0.20783783783783777,0.0,221.0,,,,,,
2007,07,31516.0,789603.8904109589,0.0,17.183424657534243,33.51666666666667,5.898630136986302,24.32305555555556,107.1625,257.1863152777778,,7.0,2.0,,3.0,7.0,,,9.0,9.0,0.7793150684931504,,0.1471232876712328,,0.3275342465753424,,2.1794520547945204,,0.047397260273972584,,1.1561643835616433,,,9.0,17.665,1.0714285714285714,9.0,16.585714285714285,1.0714285714285714,9.0,0.20285714285714285,2.0,9.0,17.125714285714285,1.0714285714285714,9.0,,0.0,17.183424657534243,17.134305555555546,33.51666666666667,24.32305555555556,358.81111111111125,0.0,5.898630136986302,107.1625,2.1794520547945204,0.3275342465753424,1.1561643835616433,0.047397260273972584,,0.7793150684931504,0.1471232876712328,0.0,,,,,,,
2007,11,31586.0,791509.0746268657,0.0,16.37358208955224,33.41955223880596,5.784461538461539,24.439850746268657,103.40307692307691,252.1665861538462,,7.0,2.0,,3.0,,,9.0,,9.0,0.8406060606060606,9.0,0.2306060606060606,9.0,0.32787878787878794,9.0,1.9787878787878792,9.0,0.044848484848484825,9.0,0.8530303030303035,9.0,,9.0,8.490714285714287,1.0714285714285714,9.0,8.047142857142857,1.0714285714285714,9.0,0.11857142857142858,2.0,9.0,8.261428571428572,1.0714285714285714,9.0,,0.0,16.37358208955224,16.37358208955224,33.41955223880596,24.439850746268657,347.7194029850747,0.0,5.784461538461539,103.40307692307691,1.9787878787878792,0.32787878787878794,0.8530303030303035,0.044848484848484825,,0.8406060606060606,0.2306060606060606,0.0,,,,,,,
2008,01,31657.5,793442.1052631579,0.0,13.517105263157895,33.31228947368421,6.00236842105263,24.97767105263158,101.30131578947368,261.5331355263158,,7.0,2.013157894736842,,3.0,6.0,,,,,1.291866666666666,9.0,0.34066666666666673,9.0,0.47413333333333335,9.0,4.288157894736842,,0.08078947368421051,,2.5065789473684212,,0.1077142857142857,9.0,10.505625,1.1875,9.0,9.456875,1.1875,9.0,0.08374999999999999,2.0,9.0,9.9875,1.1875,9.0,,0.0,13.517105263157895,13.517105263157895,33.31228947368421,24.97767105263158,296.9052631578948,0.0,6.00236842105263,101.30131578947368,4.288157894736842,0.47413333333333335,2.5065789473684212,0.08078947368421051,0.1077142857142857,1.291866666666666,0.34066666666666673,0.0,,,,,,,
2008,04,31735.5,795564.55,0.0,13.04049999999999,33.368287499999994,6.093749999999999,25.109812500000007,102.03624999999997,265.48614499999996,,7.0,2.0,,3.0,,,,,,1.3222500000000004,,0.2579999999999999,,0.5959090909090912,9.0,6.293939393939394,9.0,0.0722222222222222,9.0,4.256060606060607,9.0,0.150983606557377,9.0,8.916666666666668,1.0833333333333333,9.0,8.757499999999999,1.0833333333333333,9.0,0.11666666666666668,2.0,9.0,8.833333333333334,1.0833333333333333,9.0,,0.0,13.04049999999999,13.04049999999999,33.368287499999994,25.109812500000007,284.3412500000001,0.0,6.093749999999999,102.03624999999997,6.293939393939394,0.5959090909090912,4.256060606060607,0.0722222222222222,0.150983606557377,1.3222500000000004,0.2579999999999999,0.0,,,,,,,
2008,08,31810.0,797716.5797101449,0.0,18.30565217391304,33.38601449275362,5.743382352941176,23.949594202898552,106.68676470588234,250.49981323529414,,7.0,2.0,,3.0,,,9.0,,9.0,0.5725373134328358,9.0,0.11402985074626865,9.0,0.30632352941176455,9.0,2.5764705882352943,9.0,0.008676470588235298,9.0,0.14852941176470585,9.0,0.1851470588235294,9.0,18.20714285714286,1.0,9.0,18.75,1.0,9.0,0.2792857142857143,2.0,9.0,18.485714285714288,1.0,9.0,,0.0,18.30565217391304,18.30565217391304,33.38601449275362,23.949594202898552,394.86376811594204,0.0,5.743382352941176,106.68676470588234,2.5764705882352943,0.30632352941176455,0.14852941176470585,0.008676470588235298,0.1851470588235294,0.5725373134328358,0.11402985074626865,0.0,,,,,,,
